"dateTime","weather","lineNumber","passengersNumber"
"2019-05-04",24,103,178
"2019-05-04",24,16,1402
"2019-05-04",24,104,273
"2019-05-04",24,35,179
"2019-05-04",24,32,614
"2019-05-04",24,6,33
"2019-05-04",24,21,1612
"2019-05-04",24,13,8875
"2019-05-04",24,9,3024
"2019-05-04",24,24,1607
"2019-05-04",24,102,97
"2019-05-04",24,25,3065
"2019-05-04",24,17,3309
"2019-05-04",24,14,2861
"2019-05-04",24,8,1929
"2019-05-04",24,31,1784
"2019-05-04",24,28,8718
"2019-05-04",24,109,113
"2019-05-04",24,23,599
"2019-05-04",24,37,751
"2019-05-04",24,38,216
"2019-05-04",24,26,4674
"2019-05-04",24,29,2485
"2019-05-04",24,46,134
"2019-05-04",24,27,1508
"2019-05-04",24,101,278
"2019-05-04",24,45,1212
"2019-05-04",24,41,651
"2019-05-04",24,110,220
"2019-05-04",24,42,477
"2019-05-05",11,23,249
"2019-05-05",11,31,678
"2019-05-05",11,29,1630
"2019-05-05",11,27,285
"2019-05-05",11,18,852
"2019-05-05",11,28,6289
"2019-05-05",11,45,995
"2019-05-05",11,38,213
"2019-05-05",11,41,265
"2019-05-05",11,16,1054
"2019-05-05",11,42,336
"2019-05-05",11,26,2278
"2019-05-05",11,24,352
"2019-05-05",11,32,284
"2019-05-05",11,17,2461
"2019-05-05",11,37,324
"2019-05-05",11,13,6041
"2019-05-05",11,21,700
"2019-05-05",11,14,1870
"2019-05-05",11,25,1513
"2019-05-05",11,33,1558
"2019-05-05",11,6,24
"2019-05-05",11,19,1072
"2019-05-05",11,9,1897
"2019-05-05",11,8,1214
"2019-05-05",11,5,3642
"2019-05-05",11,46,120
"2019-05-05",11,35,124
"2019-05-05",11,36,482
"2019-05-06",12,28,12889
"2019-05-06",12,27,2697
"2019-05-06",12,41,1011
"2019-05-06",12,18,1971
"2019-05-06",12,40,2090
"2019-05-06",12,37,1015
"2019-05-06",12,35,756
"2019-05-06",12,46,343
"2019-05-06",12,38,372
"2019-05-06",12,23,881
"2019-05-06",12,16,1165
"2019-05-06",12,24,2645
"2019-05-06",12,21,1514
"2019-05-06",12,19,1701
"2019-05-06",12,33,5128
"2019-05-06",12,17,6672
"2019-05-06",12,42,378
"2019-05-06",12,25,3240
"2019-05-06",12,14,3998
"2019-05-06",12,6,88
"2019-05-06",12,26,4623
"2019-05-06",12,32,833
"2019-05-06",12,5,8799
"2019-05-06",12,13,10821
"2019-05-06",12,29,2760
"2019-05-06",12,36,1354
"2019-05-06",12,31,2889
"2019-05-06",12,43,371
"2019-05-06",12,45,1702
"2019-05-06",12,9,3279
"2019-05-06",12,8,2311
"2019-05-07",17,38,346
"2019-05-07",17,42,390
"2019-05-07",17,19,1580
"2019-05-07",17,13,11122
"2019-05-07",17,37,985
"2019-05-07",17,36,1384
"2019-05-07",17,18,2162
"2019-05-07",17,35,739
"2019-05-07",17,45,1578
"2019-05-07",17,40,2163
"2019-05-07",17,43,348
"2019-05-07",17,5,9068
"2019-05-07",17,21,1726
"2019-05-07",17,8,2236
"2019-05-07",17,6,77
"2019-05-07",17,17,7077
"2019-05-07",17,9,3192
"2019-05-07",17,41,1093
"2019-05-07",17,46,179
"2019-05-07",17,25,3086
"2019-05-07",17,33,4743
"2019-05-07",17,14,4217
"2019-05-07",17,26,4770
"2019-05-07",17,16,1068
"2019-05-07",17,27,3036
"2019-05-07",17,28,12769
"2019-05-07",17,23,901
"2019-05-07",17,32,872
"2019-05-07",17,31,2832
"2019-05-07",17,24,2679
"2019-05-07",17,29,2907
"2019-05-08",25,25,3428
"2019-05-08",25,5,9386
"2019-05-08",25,8,2257
"2019-05-08",25,37,1004
"2019-05-08",25,19,1657
"2019-05-08",25,46,187
"2019-05-08",25,45,1567
"2019-05-08",25,35,804
"2019-05-08",25,24,2868
"2019-05-08",25,26,4712
"2019-05-08",25,9,3408
"2019-05-08",25,17,7522
"2019-05-08",25,29,2794
"2019-05-08",25,36,1357
"2019-05-08",25,6,62
"2019-05-08",25,33,5070
"2019-05-08",25,43,396
"2019-05-08",25,23,889
"2019-05-08",25,16,1115
"2019-05-08",25,21,1597
"2019-05-08",25,41,1191
"2019-05-08",25,27,2981
"2019-05-08",25,14,4207
"2019-05-08",25,13,11160
"2019-05-08",25,32,836
"2019-05-08",25,42,398
"2019-05-08",25,18,2025
"2019-05-08",25,31,2871
"2019-05-08",25,28,13016
"2019-05-08",25,40,2129
"2019-05-08",25,38,348
"2019-05-09",23,23,811
"2019-05-09",23,24,2947
"2019-05-09",23,31,3054
"2019-05-09",23,9,3520
"2019-05-09",23,5,9791
"2019-05-09",23,21,1665
"2019-05-09",23,19,1722
"2019-05-09",23,46,173
"2019-05-09",23,25,3418
"2019-05-09",23,16,1247
"2019-05-09",23,13,11505
"2019-05-09",23,6,47
"2019-05-09",23,14,3969
"2019-05-09",23,38,362
"2019-05-09",23,26,5198
"2019-05-09",23,37,1026
"2019-05-09",23,43,377
"2019-05-09",23,32,917
"2019-05-09",23,36,1514
"2019-05-09",23,8,2436
"2019-05-09",23,17,7770
"2019-05-09",23,35,810
"2019-05-09",23,18,2198
"2019-05-09",23,27,2857
"2019-05-09",23,29,2894
"2019-05-09",23,45,1701
"2019-05-09",23,40,2242
"2019-05-09",23,33,5106
"2019-05-09",23,42,395
"2019-05-09",23,28,13225
"2019-05-09",23,41,1133
"2019-05-10",26,19,1771
"2019-05-10",26,18,2126
"2019-05-10",26,28,12624
"2019-05-10",26,31,2881
"2019-05-10",26,14,4165
"2019-05-10",26,32,856
"2019-05-10",26,43,316
"2019-05-10",26,45,1760
"2019-05-10",26,21,1642
"2019-05-10",26,29,2893
"2019-05-10",26,16,1175
"2019-05-10",26,6,64
"2019-05-10",26,5,9575
"2019-05-10",26,13,11572
"2019-05-10",26,25,3607
"2019-05-10",26,9,3509
"2019-05-10",26,27,2751
"2019-05-10",26,46,187
"2019-05-10",26,38,363
"2019-05-10",26,26,5223
"2019-05-10",26,42,446
"2019-05-10",26,24,2856
"2019-05-10",26,37,926
"2019-05-10",26,106,96
"2019-05-10",26,23,930
"2019-05-10",26,8,2241
"2019-05-10",26,36,1358
"2019-05-10",26,110,91
"2019-05-10",26,17,6820
"2019-05-10",26,33,4737
"2019-05-10",26,41,1081
"2019-05-10",26,35,743
"2019-05-10",26,104,468
"2019-05-10",26,40,2043
"2019-05-10",26,103,91
"2019-05-10",26,102,32
"2019-05-10",26,108,74
"2019-05-10",26,109,38
"2019-05-10",26,101,114
"2019-05-11",25,45,1069
"2019-05-11",25,18,1495
"2019-05-11",25,27,1378
"2019-05-11",25,17,2953
"2019-05-11",25,16,1309
"2019-05-11",25,24,1579
"2019-05-11",25,41,586
"2019-05-11",25,19,1562
"2019-05-11",25,23,582
"2019-05-11",25,46,131
"2019-05-11",25,21,1433
"2019-05-11",25,13,8963
"2019-05-11",25,28,8178
"2019-05-11",25,14,2937
"2019-05-11",25,37,737
"2019-05-11",25,101,343
"2019-05-11",25,42,438
"2019-05-11",25,29,2256
"2019-05-11",25,33,3173
"2019-05-11",25,25,3044
"2019-05-11",25,9,2988
"2019-05-11",25,8,1853
"2019-05-11",25,6,29
"2019-05-11",25,36,836
"2019-05-11",25,38,217
"2019-05-11",25,108,183
"2019-05-11",25,102,101
"2019-05-11",25,35,145
"2019-05-11",25,109,103
"2019-05-11",25,31,1588
"2019-05-11",25,110,222
"2019-05-11",25,32,433
"2019-05-11",25,103,273
"2019-05-11",25,26,4359
"2019-05-11",25,106,270
"2019-05-11",25,5,7241
"2019-05-11",25,104,268
"2019-05-12",13,37,403
"2019-05-12",13,29,1656
"2019-05-12",13,35,144
"2019-05-12",13,32,307
"2019-05-12",13,9,2187
"2019-05-12",13,36,499
"2019-05-12",13,28,8885
"2019-05-12",13,38,196
"2019-05-12",13,42,390
"2019-05-12",13,41,249
"2019-05-12",13,14,1907
"2019-05-12",13,13,6991
"2019-05-12",13,24,395
"2019-05-12",13,31,987
"2019-05-12",13,26,2596
"2019-05-12",13,27,741
"2019-05-12",13,23,228
"2019-05-12",13,19,1124
"2019-05-12",13,16,1064
"2019-05-12",13,25,1458
"2019-05-12",13,6,49
"2019-05-12",13,46,131
"2019-05-12",13,8,1125
"2019-05-12",13,5,5431
"2019-05-12",13,45,874
"2019-05-12",13,18,1017
"2019-05-12",13,17,3637
"2019-05-12",13,21,883
"2019-05-12",13,33,1442
"2019-05-13",12,46,181
"2019-05-13",12,43,363
"2019-05-13",12,41,1039
"2019-05-13",12,32,799
"2019-05-13",12,42,349
"2019-05-13",12,13,11183
"2019-05-13",12,33,4629
"2019-05-13",12,31,2937
"2019-05-13",12,38,315
"2019-05-13",12,40,2051
"2019-05-13",12,35,787
"2019-05-13",12,16,1198
"2019-05-13",12,21,1414
"2019-05-13",12,6,68
"2019-05-13",12,36,1308
"2019-05-13",12,29,2677
"2019-05-13",12,25,3369
"2019-05-13",12,17,6789
"2019-05-13",12,37,1036
"2019-05-13",12,18,1986
"2019-05-13",12,24,2488
"2019-05-13",12,45,1523
"2019-05-13",12,14,4086
"2019-05-13",12,28,12246
"2019-05-13",12,26,4520
"2019-05-13",12,23,854
"2019-05-13",12,9,3153
"2019-05-13",12,19,1692
"2019-05-13",12,8,2143
"2019-05-13",12,27,2690
"2019-05-13",12,5,8043
"2019-05-14",12,21,1491
"2019-05-14",12,43,316
"2019-05-14",12,19,1625
"2019-05-14",12,16,1124
"2019-05-14",12,45,1442
"2019-05-14",12,8,2262
"2019-05-14",12,5,8727
"2019-05-14",12,29,2839
"2019-05-14",12,9,3183
"2019-05-14",12,46,186
"2019-05-14",12,18,2091
"2019-05-14",12,41,1135
"2019-05-14",12,42,353
"2019-05-14",12,32,845
"2019-05-14",12,13,11164
"2019-05-14",12,23,896
"2019-05-14",12,36,1381
"2019-05-14",12,6,73
"2019-05-14",12,17,6679
"2019-05-14",12,28,12544
"2019-05-14",12,40,2056
"2019-05-14",12,33,4616
"2019-05-14",12,31,2853
"2019-05-14",12,26,4794
"2019-05-14",12,35,695
"2019-05-14",12,38,316
"2019-05-14",12,14,4231
"2019-05-14",12,24,2619
"2019-05-14",12,27,2708
"2019-05-14",12,37,971
"2019-05-14",12,25,3080
"2019-05-15",12,37,1024
"2019-05-15",12,5,8396
"2019-05-15",12,19,1689
"2019-05-15",12,33,4543
"2019-05-15",12,38,317
"2019-05-15",12,36,1390
"2019-05-15",12,14,4429
"2019-05-15",12,21,1614
"2019-05-15",12,24,2720
"2019-05-15",12,35,779
"2019-05-15",12,6,85
"2019-05-15",12,13,11287
"2019-05-15",12,17,6885
"2019-05-15",12,23,876
"2019-05-15",12,8,2179
"2019-05-15",12,29,2881
"2019-05-15",12,25,3121
"2019-05-15",12,26,4573
"2019-05-15",12,46,175
"2019-05-15",12,9,3306
"2019-05-15",12,32,779
"2019-05-15",12,28,12748
"2019-05-15",12,42,402
"2019-05-15",12,16,1156
"2019-05-15",12,31,3091
"2019-05-15",12,40,2073
"2019-05-15",12,18,2017
"2019-05-15",12,41,1107
"2019-05-15",12,27,2636
"2019-05-15",12,43,356
"2019-05-15",12,45,1524
"2019-05-16",23,28,12501
"2019-05-16",23,13,11451
"2019-05-16",23,41,1118
"2019-05-16",23,26,4902
"2019-05-16",23,40,2214
"2019-05-16",23,16,1245
"2019-05-16",23,42,406
"2019-05-16",23,36,1481
"2019-05-16",23,35,728
"2019-05-16",23,32,805
"2019-05-16",23,9,3275
"2019-05-16",23,38,338
"2019-05-16",23,8,2269
"2019-05-16",23,43,337
"2019-05-16",23,27,2689
"2019-05-16",23,33,4881
"2019-05-16",23,6,81
"2019-05-16",23,18,2111
"2019-05-16",23,29,2823
"2019-05-16",23,14,4055
"2019-05-16",23,19,1708
"2019-05-16",23,25,3128
"2019-05-16",23,17,7055
"2019-05-16",23,45,1672
"2019-05-16",23,23,904
"2019-05-16",23,24,2723
"2019-05-16",23,37,1000
"2019-05-16",23,31,2833
"2019-05-16",23,21,1455
"2019-05-16",23,46,168
"2019-05-16",23,5,9167
"2019-05-17",26,40,2227
"2019-05-17",26,16,1203
"2019-05-17",26,35,685
"2019-05-17",26,106,97
"2019-05-17",26,14,4043
"2019-05-17",26,110,106
"2019-05-17",26,104,109
"2019-05-17",26,102,23
"2019-05-17",26,43,353
"2019-05-17",26,31,2875
"2019-05-17",26,103,58
"2019-05-17",26,33,4921
"2019-05-17",26,13,11503
"2019-05-17",26,32,832
"2019-05-17",26,108,62
"2019-05-17",26,38,370
"2019-05-17",26,109,22
"2019-05-17",26,41,1244
"2019-05-17",26,45,1716
"2019-05-17",26,37,982
"2019-05-17",26,36,1309
"2019-05-17",26,28,12421
"2019-05-17",26,29,2965
"2019-05-17",26,42,395
"2019-05-17",26,101,104
"2019-05-17",26,46,191
"2019-05-17",26,18,2137
"2019-05-17",26,9,3585
"2019-05-17",26,19,1747
"2019-05-17",26,27,2777
"2019-05-17",26,21,1724
"2019-05-17",26,24,2774
"2019-05-17",26,6,77
"2019-05-17",26,8,2270
"2019-05-17",26,25,3497
"2019-05-17",26,23,976
"2019-05-17",26,17,7541
"2019-05-17",26,26,5487
"2019-05-17",26,5,9846
"2019-05-18",54,37,678
"2019-05-18",54,101,319
"2019-05-18",54,19,1250
"2019-05-18",54,38,249
"2019-05-18",54,41,680
"2019-05-18",54,110,172
"2019-05-18",54,108,215
"2019-05-18",54,106,309
"2019-05-18",54,42,495
"2019-05-18",54,36,848
"2019-05-18",54,35,144
"2019-05-18",54,25,3125
"2019-05-18",54,6,24
"2019-05-18",54,46,108
"2019-05-18",54,5,6780
"2019-05-18",54,33,2879
"2019-05-18",54,104,410
"2019-05-18",54,103,344
"2019-05-18",54,18,1461
"2019-05-18",54,109,175
"2019-05-18",54,23,466
"2019-05-18",54,24,1495
"2019-05-18",54,45,1127
"2019-05-18",54,8,1812
"2019-05-18",54,27,1390
"2019-05-18",54,16,1159
"2019-05-18",54,26,4466
"2019-05-18",54,102,88
"2019-05-18",54,17,3465
"2019-05-18",54,21,1517
"2019-05-18",54,31,1581
"2019-05-18",54,29,2136
"2019-05-18",54,13,7989
"2019-05-18",54,14,2515
"2019-05-18",54,28,8511
"2019-05-18",54,32,463
"2019-05-18",54,9,3134
"2019-05-19",54,21,629
"2019-05-19",54,32,199
"2019-05-19",54,19,580
"2019-05-19",54,46,70
"2019-05-19",54,33,1307
"2019-05-19",54,35,107
"2019-05-19",54,18,678
"2019-05-19",54,17,2474
"2019-05-19",54,45,888
"2019-05-19",54,42,308
"2019-05-19",54,6,23
"2019-05-19",54,14,1144
"2019-05-19",54,31,601
"2019-05-19",54,5,3184
"2019-05-19",54,23,179
"2019-05-19",54,9,1795
"2019-05-19",54,16,690
"2019-05-19",54,29,1280
"2019-05-19",54,41,281
"2019-05-19",54,36,366
"2019-05-19",54,8,974
"2019-05-19",54,13,4706
"2019-05-19",54,38,160
"2019-05-19",54,37,255
"2019-05-19",54,28,5590
"2019-05-19",54,27,308
"2019-05-19",54,25,1118
"2019-05-19",54,26,2043
"2019-05-19",54,24,318
"2019-05-20",23,25,3098
"2019-05-20",23,31,2936
"2019-05-20",23,26,4496
"2019-05-20",23,32,866
"2019-05-20",23,24,2635
"2019-05-20",23,5,8255
"2019-05-20",23,14,4007
"2019-05-20",23,38,334
"2019-05-20",23,23,851
"2019-05-20",23,16,1169
"2019-05-20",23,21,1409
"2019-05-20",23,19,1597
"2019-05-20",23,37,933
"2019-05-20",23,6,67
"2019-05-20",23,9,3127
"2019-05-20",23,17,6769
"2019-05-20",23,36,1332
"2019-05-20",23,13,11005
"2019-05-20",23,18,1954
"2019-05-20",23,8,2152
"2019-05-20",23,46,169
"2019-05-20",23,33,4504
"2019-05-20",23,42,367
"2019-05-20",23,29,2717
"2019-05-20",23,35,692
"2019-05-20",23,40,2139
"2019-05-20",23,41,981
"2019-05-20",23,28,12435
"2019-05-20",23,43,370
"2019-05-20",23,27,2664
"2019-05-20",23,45,1527
"2019-05-21",12,19,1728
"2019-05-21",12,16,1219
"2019-05-21",12,29,2907
"2019-05-21",12,32,906
"2019-05-21",12,13,11055
"2019-05-21",12,31,2807
"2019-05-21",12,45,1468
"2019-05-21",12,8,2108
"2019-05-21",12,33,4473
"2019-05-21",12,14,3971
"2019-05-21",12,9,3174
"2019-05-21",12,27,2564
"2019-05-21",12,46,175
"2019-05-21",12,43,360
"2019-05-21",12,26,4646
"2019-05-21",12,6,89
"2019-05-21",12,23,932
"2019-05-21",12,35,716
"2019-05-21",12,5,8428
"2019-05-21",12,21,1507
"2019-05-21",12,36,1381
"2019-05-21",12,25,3119
"2019-05-21",12,24,2617
"2019-05-21",12,28,12405
"2019-05-21",12,17,6852
"2019-05-21",12,42,369
"2019-05-21",12,38,314
"2019-05-21",12,18,2024
"2019-05-21",12,40,2068
"2019-05-21",12,37,990
"2019-05-21",12,41,1025
"2019-05-22",12,38,363
"2019-05-22",12,37,1046
"2019-05-22",12,28,12697
"2019-05-22",12,26,4958
"2019-05-22",12,24,2699
"2019-05-22",12,31,3097
"2019-05-22",12,29,2961
"2019-05-22",12,27,2592
"2019-05-22",12,41,1098
"2019-05-22",12,36,1381
"2019-05-22",12,32,819
"2019-05-22",12,33,4558
"2019-05-22",12,25,2994
"2019-05-22",12,6,59
"2019-05-22",12,19,1787
"2019-05-22",12,40,2029
"2019-05-22",12,13,11063
"2019-05-22",12,23,926
"2019-05-22",12,42,384
"2019-05-22",12,35,724
"2019-05-22",12,45,1512
"2019-05-22",12,43,358
"2019-05-22",12,5,8615
"2019-05-22",12,18,2141
"2019-05-22",12,21,1479
"2019-05-22",12,46,179
"2019-05-22",12,8,2081
"2019-05-22",12,14,4210
"2019-05-22",12,16,1248
"2019-05-22",12,9,3260
"2019-05-22",12,17,6783
"2019-05-23",43,16,1259
"2019-05-23",43,32,847
"2019-05-23",43,13,11230
"2019-05-23",43,31,2911
"2019-05-23",43,14,4027
"2019-05-23",43,46,160
"2019-05-23",43,5,8884
"2019-05-23",43,45,1561
"2019-05-23",43,29,2709
"2019-05-23",43,8,2283
"2019-05-23",43,33,4857
"2019-05-23",43,43,333
"2019-05-23",43,28,12448
"2019-05-23",43,42,394
"2019-05-23",43,6,75
"2019-05-23",43,9,3190
"2019-05-23",43,17,6878
"2019-05-23",43,35,715
"2019-05-23",43,24,2697
"2019-05-23",43,27,2625
"2019-05-23",43,19,1612
"2019-05-23",43,41,1065
"2019-05-23",43,37,946
"2019-05-23",43,26,4694
"2019-05-23",43,40,2096
"2019-05-23",43,36,1419
"2019-05-23",43,23,1102
"2019-05-23",43,18,1982
"2019-05-23",43,25,3111
"2019-05-23",43,38,330
"2019-05-23",43,21,1522
"2019-05-24",26,16,1071
"2019-05-24",26,28,12502
"2019-05-24",26,27,2639
"2019-05-24",26,110,114
"2019-05-24",26,13,11148
"2019-05-24",26,36,1335
"2019-05-24",26,14,4169
"2019-05-24",26,5,9710
"2019-05-24",26,109,35
"2019-05-24",26,106,79
"2019-05-24",26,108,72
"2019-05-24",26,17,6911
"2019-05-24",26,18,2160
"2019-05-24",26,104,128
"2019-05-24",26,46,172
"2019-05-24",26,26,5250
"2019-05-24",26,9,3447
"2019-05-24",26,24,2602
"2019-05-24",26,6,59
"2019-05-24",26,29,2777
"2019-05-24",26,32,805
"2019-05-24",26,37,927
"2019-05-24",26,45,1713
"2019-05-24",26,38,359
"2019-05-24",26,21,1592
"2019-05-24",26,23,884
"2019-05-24",26,43,340
"2019-05-24",26,42,434
"2019-05-24",26,8,2281
"2019-05-24",26,31,2886
"2019-05-24",26,103,63
"2019-05-24",26,41,1118
"2019-05-24",26,35,663
"2019-05-24",26,19,1747
"2019-05-24",26,102,31
"2019-05-24",26,40,2288
"2019-05-24",26,25,3652
"2019-05-24",26,101,97
"2019-05-24",26,33,4775
"2019-05-25",26,109,81
"2019-05-25",26,28,8283
"2019-05-25",26,41,738
"2019-05-25",26,29,2087
"2019-05-25",26,27,1363
"2019-05-25",26,6,32
"2019-05-25",26,5,7213
"2019-05-25",26,19,1424
"2019-05-25",26,26,4107
"2019-05-25",26,8,1824
"2019-05-25",26,38,203
"2019-05-25",26,108,164
"2019-05-25",26,14,2445
"2019-05-25",26,31,1625
"2019-05-25",26,25,2819
"2019-05-25",26,18,1424
"2019-05-25",26,17,3247
"2019-05-25",26,9,2833
"2019-05-25",26,101,271
"2019-05-25",26,110,213
"2019-05-25",26,16,1190
"2019-05-25",26,45,1000
"2019-05-25",26,23,466
"2019-05-25",26,37,661
"2019-05-25",26,32,475
"2019-05-25",26,24,1452
"2019-05-25",26,42,430
"2019-05-25",26,36,873
"2019-05-25",26,106,307
"2019-05-25",26,46,142
"2019-05-25",26,13,7782
"2019-05-25",26,21,1490
"2019-05-25",26,104,278
"2019-05-25",26,102,80
"2019-05-25",26,103,207
"2019-05-25",26,35,153
"2019-05-25",26,33,2772
"2019-05-26",26,25,1651
"2019-05-26",26,24,382
"2019-05-26",26,38,219
"2019-05-26",26,41,276
"2019-05-26",26,42,353
"2019-05-26",26,8,1131
"2019-05-26",26,28,6554
"2019-05-26",26,5,4107
"2019-05-26",26,9,2026
"2019-05-26",26,17,2819
"2019-05-26",26,26,2242
"2019-05-26",26,13,5779
"2019-05-26",26,16,987
"2019-05-26",26,45,886
"2019-05-26",26,37,325
"2019-05-26",26,14,1650
"2019-05-26",26,18,958
"2019-05-26",26,21,572
"2019-05-26",26,29,1384
"2019-05-26",26,27,399
"2019-05-26",26,32,262
"2019-05-26",26,23,203
"2019-05-26",26,19,901
"2019-05-26",26,6,15
"2019-05-26",26,35,208
"2019-05-26",26,46,142
"2019-05-26",26,33,1389
"2019-05-26",26,36,505
"2019-05-26",26,31,690
"2019-05-27",26,35,753
"2019-05-27",26,36,1357
"2019-05-27",26,32,814
"2019-05-27",26,42,369
"2019-05-27",26,45,1625
"2019-05-27",26,31,2884
"2019-05-27",26,43,394
"2019-05-27",26,26,4877
"2019-05-27",26,21,1583
"2019-05-27",26,17,7759
"2019-05-27",26,18,2034
"2019-05-27",26,23,820
"2019-05-27",26,28,12604
"2019-05-27",26,29,2816
"2019-05-27",26,27,2803
"2019-05-27",26,19,1669
"2019-05-27",26,24,2779
"2019-05-27",26,38,352
"2019-05-27",26,41,1211
"2019-05-27",26,33,4939
"2019-05-27",26,40,2273
"2019-05-27",26,16,1107
"2019-05-27",26,37,1080
"2019-05-27",26,46,181
"2019-05-27",26,13,10760
"2019-05-27",26,14,3975
"2019-05-27",26,8,2158
"2019-05-27",26,9,3284
"2019-05-27",26,6,71
"2019-05-27",26,25,3130
"2019-05-27",26,5,9343
"2019-05-28",25,17,7229
"2019-05-28",25,42,385
"2019-05-28",25,33,4768
"2019-05-28",25,32,857
"2019-05-28",25,41,1058
"2019-05-28",25,16,1144
"2019-05-28",25,37,1044
"2019-05-28",25,31,2977
"2019-05-28",25,29,2954
"2019-05-28",25,38,336
"2019-05-28",25,45,1611
"2019-05-28",25,36,1317
"2019-05-28",25,28,12659
"2019-05-28",25,46,147
"2019-05-28",25,43,366
"2019-05-28",25,5,9803
"2019-05-28",25,19,1649
"2019-05-28",25,14,4058
"2019-05-28",25,8,2162
"2019-05-28",25,9,3293
"2019-05-28",25,35,774
"2019-05-28",25,13,11159
"2019-05-28",25,24,2641
"2019-05-28",25,21,1568
"2019-05-28",25,40,2245
"2019-05-28",25,23,889
"2019-05-28",25,27,2769
"2019-05-28",25,6,72
"2019-05-28",25,26,4859
"2019-05-28",25,18,2137
"2019-05-28",25,25,3114
"2019-05-29",24,31,2999
"2019-05-29",24,17,6833
"2019-05-29",24,19,1753
"2019-05-29",24,14,4097
"2019-05-29",24,45,1662
"2019-05-29",24,46,179
"2019-05-29",24,13,11369
"2019-05-29",24,29,2802
"2019-05-29",24,43,351
"2019-05-29",24,16,1315
"2019-05-29",24,21,1557
"2019-05-29",24,28,12602
"2019-05-29",24,42,334
"2019-05-29",24,5,8727
"2019-05-29",24,18,2076
"2019-05-29",24,36,1429
"2019-05-29",24,23,883
"2019-05-29",24,37,1041
"2019-05-29",24,6,84
"2019-05-29",24,8,2217
"2019-05-29",24,9,3177
"2019-05-29",24,27,2602
"2019-05-29",24,35,749
"2019-05-29",24,33,4683
"2019-05-29",24,26,4604
"2019-05-29",24,41,1089
"2019-05-29",24,38,387
"2019-05-29",24,25,2985
"2019-05-29",24,32,793
"2019-05-29",24,40,2120
"2019-05-29",24,24,2551
"2019-05-30",12,37,1025
"2019-05-30",12,6,85
"2019-05-30",12,36,1429
"2019-05-30",12,35,689
"2019-05-30",12,14,4206
"2019-05-30",12,23,841
"2019-05-30",12,21,1684
"2019-05-30",12,8,2495
"2019-05-30",12,27,2581
"2019-05-30",12,26,4993
"2019-05-30",12,9,3264
"2019-05-30",12,18,2116
"2019-05-30",12,17,6888
"2019-05-30",12,33,4819
"2019-05-30",12,13,11858
"2019-05-30",12,19,1747
"2019-05-30",12,31,2904
"2019-05-30",12,38,372
"2019-05-30",12,25,3388
"2019-05-30",12,28,12513
"2019-05-30",12,42,415
"2019-05-30",12,16,1361
"2019-05-30",12,24,2608
"2019-05-30",12,46,183
"2019-05-30",12,45,1598
"2019-05-30",12,43,302
"2019-05-30",12,5,8579
"2019-05-30",12,29,3005
"2019-05-30",12,40,1996
"2019-05-30",12,32,862
"2019-05-30",12,41,1146
"2019-05-31",11,27,2618
"2019-05-31",11,26,5412
"2019-05-31",11,35,709
"2019-05-31",11,36,1343
"2019-05-31",11,37,1036
"2019-05-31",11,46,175
"2019-05-31",11,21,1911
"2019-05-31",11,8,2387
"2019-05-31",11,45,1603
"2019-05-31",11,29,3283
"2019-05-31",11,24,2713
"2019-05-31",11,6,89
"2019-05-31",11,18,2246
"2019-05-31",11,17,6856
"2019-05-31",11,28,13212
"2019-05-31",11,23,975
"2019-05-31",11,106,141
"2019-05-31",11,19,1883
"2019-05-31",11,5,10006
"2019-05-31",11,108,67
"2019-05-31",11,33,4928
"2019-05-31",11,40,1839
"2019-05-31",11,102,61
"2019-05-31",11,38,413
"2019-05-31",11,104,170
"2019-05-31",11,25,4037
"2019-05-31",11,32,839
"2019-05-31",11,13,12635
"2019-05-31",11,101,153
"2019-05-31",11,14,4320
"2019-05-31",11,41,1160
"2019-05-31",11,43,307
"2019-05-31",11,31,2944
"2019-05-31",11,110,150
"2019-05-31",11,103,140
"2019-05-31",11,9,3815
"2019-05-31",11,42,449
"2019-05-31",11,16,1692
"2019-05-31",11,109,80
"2019-06-01",11,25,3711
"2019-06-01",11,37,797
"2019-06-01",11,26,5416
"2019-06-01",11,106,394
"2019-06-01",11,33,3598
"2019-06-01",11,36,935
"2019-06-01",11,16,2845
"2019-06-01",11,23,709
"2019-06-01",11,35,210
"2019-06-01",11,104,355
"2019-06-01",11,29,3187
"2019-06-01",11,13,11258
"2019-06-01",11,19,1898
"2019-06-01",11,17,3465
"2019-06-01",11,14,3452
"2019-06-01",11,27,1465
"2019-06-01",11,21,1851
"2019-06-01",11,18,2026
"2019-06-01",11,103,349
"2019-06-01",11,9,3713
"2019-06-01",11,38,280
"2019-06-01",11,32,664
"2019-06-01",11,31,1755
"2019-06-01",11,102,117
"2019-06-01",11,42,596
"2019-06-01",11,46,147
"2019-06-01",11,24,1726
"2019-06-01",11,41,675
"2019-06-01",11,8,2209
"2019-06-01",11,108,172
"2019-06-01",11,28,10261
"2019-06-01",11,101,317
"2019-06-01",11,110,284
"2019-06-01",11,45,1496
"2019-06-01",11,6,56
"2019-06-01",11,109,161
"2019-06-01",11,5,8786
"2019-06-02",12,42,461
"2019-06-02",12,27,332
"2019-06-02",12,41,327
"2019-06-02",12,28,7771
"2019-06-02",12,26,2951
"2019-06-02",12,25,1879
"2019-06-02",12,23,271
"2019-06-02",12,29,2412
"2019-06-02",12,32,301
